Thread  	Address                 	Instruction                     	Result                                  	
000001DC	.text:00401B5C          	push    esp                     	ESP=0012FE40                            	
000001DC	.text:00401B5D          	sub     dword ptr [esp+4], 5C43FA07h	AF=1 ZF=0                               	
000001DC	.text:00401B65          	sub     dword ptr [esp], 8      	                                        	
000001DC	.text:00401B69          	retn                            	ESP=0012FE44                            	
000001DC	Stack[000007B0]:0012FE3C	fsubr   dword ptr [eax+ebx*2+43h]	EAX=00000000 PF=0 AF=0                  	
000001DC	Stack[000007B0]:loc_12FE3F	inc     ebx                     	ESP=0012FE48                            	
000001DC	.text:00401B6A          	cmovz   eax, edx                	                                        	
000001DC	.text:00401B6D          	test    eax, eax                	PF=1 ZF=1                               	
000001DC	.text:00401B6F          	jz      short loc_401B7B        	                                        	
000001DC	.text:loc_401B7B        	inc     dword ptr [ebp-14h]     	ZF=0                                    	
000001DC	.text:00401B7E          	add     esp, 0DCh               	ESP=0012FF24 AF=1                       	
000001DC	.text:00401B84          	jnz     short loc_401B87        	                                        	
000001DC	.text:loc_401B87        	mov     dword ptr [esp-10h], 301D8B64h	                                        	
000001DC	.text:loc_401B8F        	mov     dword ptr [esp-0Ch], 0C3000000h	                                        	
000001DC	.text:00401B97          	push    offset loc_401BA2       	ESP=0012FF20                            	
000001DC	.text:00401B9C          	push    esp                     	ESP=0012FF1C                            	
000001DC	.text:00401B9D          	sub     dword ptr [esp], 0Ch    	                                        	
000001DC	.text:00401BA1          	retn                            	ESP=0012FF20                            	
000001DC	Stack[000007B0]:0012FF14	pop     ss                      	EBX=7FFDE000                            	
000001DC	Stack[000007B0]:0012FF1B	add     [esi], dh               	ESP=0012FF24                            	
000001DC	.text:loc_401BA2        	mov     ecx, 0Dh                	ECX=0000000D                            	
000001DC	.text:00401BA7          	shl     ecx, 3                  	ECX=00000068 PF=0 AF=0                  	
000001DC	.text:00401BAA          	jnz     short loc_401BAD        	                                        	
000001DC	.text:loc_401BAD        	mov     bl, [ebx+ecx]           	EBX=7FFDE070                            	
000001DC	.text:00401BB0          	shr     ebx, 3                  	EBX=0FFFBC0E                            	
000001DC	.text:00401BB3          	and     ebx, 0Eh                	EBX=0000000E                            	
000001DC	.text:00401BB6          	shr     ebx, 1                  	EBX=00000007                            	
000001DC	.text:00401BB8          	jz      short loc_401BBD        	                                        	
000001DC	.text:00401BBA          	jnz     short loc_401BBD        	                                        	
000001DC	.text:loc_401BBD        	cmp     ebx, 7                  	PF=1 ZF=1                               	
000001DC	.text:00401BC0          	setz    bl                      	EBX=00000001                            	
000001DC	.text:00401BC3          	sub     al, bl                  	EAX=000000FF CF=1 AF=1 ZF=0 SF=1        	
000001DC	.text:00401BC5          	pop     ebx                     	EBX=000010EF ESP=0012FF28               	
000001DC	.text:00401BC6          	add     eax, ebx                	EAX=000011EE CF=0 SF=0                  	
000001DC	.text:00401BC8          	jnz     short locret_401BCD     	                                        	
000001DC	.text:locret_401BCD     	retn                            	ESP=0012FF2C                            	
000001DC	.text:00401736          	jz      short loc_40173B        	                                        	
000001DC	.text:00401738          	jnz     short loc_40173B        	                                        	
000001DC	.text:loc_40173B        	push    ebx                     	ESP=0012FF28                            	
000001DC	.text:0040173C          	push    eax                     	ESP=0012FF24                            	
000001DC	.text:0040173D          	jnz     short loc_401742        	                                        	
000001DC	.text:loc_401742        	mov     dword ptr [esp], 200000h	                                        	
000001DC	.text:00401749          	ror     dword ptr [esp], 1Fh    	                                        	
000001DC	.text:0040174D          	sub     dword ptr [esp], 0FFFFE8A5h	CF=1 PF=0                               	
000001DC	.text:00401754          	jnz     short locret_401758     	                                        	
000001DC	.text:locret_401758     	retn    4                       	ESP=0012FF2C                            	
000001DC	.text:0040175B          	push    eax                     	ESP=0012FF28                            	
000001DC	.text:0040175C          	add     esp, 0FFFFFF24h         	ESP=0012FE4C AF=0                       	
000001DC	.text:00401762          	jnz     short loc_401766        	                                        	
000001DC	.text:loc_401766        	mov     ebx, esp                	EBX=0012FE4C                            	
000001DC	.text:00401768          	mov     dword ptr [ebx+0D8h], 9FAB3165h	                                        	
000001DC	.text:00401772          	mov     dword ptr [ebx+0D4h], 3960C446h	                                        	
000001DC	.text:0040177C          	mov     dword ptr [ebx+0D0h], 0A8EF74F1h	                                        	
000001DC	.text:loc_401786        	mov     dword ptr [ebx+0CCh], 0FF9FE6B2h	                                        	
000001DC	.text:00401790          	mov     dword ptr [ebx+0C8h], 0BDB54632h	                                        	
000001DC	.text:0040179A          	mov     dword ptr [ebx+0C4h], 0EF26678Eh	                                        	
000001DC	.text:004017A4          	mov     dword ptr [ebx+0C0h], 0EB0DC9EBh	                                        	
000001DC	.text:loc_4017AE        	mov     dword ptr [ebx+0BCh], 4C96E345h	                                        	
000001DC	.text:004017B8          	mov     dword ptr [ebx+0B8h], 344A408Eh	                                        	
000001DC	.text:004017C2          	mov     ax, 6EBh                	EAX=000006EB                            	
000001DC	.text:004017C6          	xor     eax, eax                	EAX=00000000 CF=0 PF=1 ZF=1             	
